"SITE_ID","Met_Var","Season","Slope","pvalue","Met_Var_Median","Npts","PearsonR","SpearmanR","RMSE","Slope_SE"
"IT-Col","PAR_F_sum","Spring",-0.0707614996988617,0.826343992693634,773.3961648,10,-0.0798936133578901,-0.2,46.7253389551979,0.312140039237027
"IT-Cpz","PAR_F_sum","Spring",-0.523984954999581,0.507822757928706,841.887086399999,9,-0.25501605973711,-0.05,82.3898398996427,0.75093157050918
"IT-Lav","PAR_F_sum","Spring",0.531306359912629,0.0114366286341518,767.117411999998,18,0.581092280156513,0.504643962848297,47.1746381359557,0.186027739335044
"IT-Lsn","PAR_F_sum","Spring",0.381328934509175,0.536200662135426,783.352684799999,5,0.373114749832129,0.7,59.6350142141683,0.547449617645462
"IT-MBo","PAR_F_sum","Spring",0.604188388970795,0.0605627996119866,776.530065599999,17,0.464109026912842,0.416666666666667,76.215763504098,0.29773621276399
"IT-Noe","PAR_F_sum","Spring",-0.346720775717368,0.625901279734301,863.7326784,10,-0.176404252404052,-0.187878787878788,75.399115026894,0.684007970996379
"IT-Ren","PAR_F_sum","Spring",0.60636691233825,0.00376548768333276,719.217014399999,21,0.603600558712538,0.576623376623377,61.9150612741048,0.183748447251862
"IT-Ro1","PAR_F_sum","Spring",-0.336948599978578,0.656321152315979,818.940844799999,7,-0.206839579910954,-0.107142857142857,68.2598522901544,0.712771451327216
"IT-Ro2","PAR_F_sum","Spring",0.241731215257668,0.505281130809469,868.5312048,9,0.256493567210874,0.3,52.2471672347597,0.344294224657621
"IT-SR2","PAR_F_sum","Spring",0.299600647174633,0.0808750730560071,845.612049599999,8,0.650232446714321,0.619047619047619,21.3192785352661,0.142909403129656
"IT-SRo","PAR_F_sum","Spring",0.172301108794949,0.790633297930829,827.089272000001,14,0.0781309237660711,0.125274725274725,108.314209244044,0.634665462087004
"IT-Tor","PAR_F_sum","Spring",0.39638868681382,0.225696539948235,819.6283944,12,0.378005735709795,0.363636363636364,48.7282921153387,0.307002253819335
"NL-Hor","PAR_F_sum","Spring",0.0330622201251237,0.987995840103778,671.212915200001,7,0.00707121063779917,-0.107142857142857,134.11064185956,2.09094388900272
"NL-Loo","PAR_F_sum","Spring",0.37654586401354,0.225736998260697,615.4503552,21,0.276081646856705,0.244155844155844,59.5324733277203,0.300737488913046
"RU-Fy2","PAR_F_sum","Spring",1.38780677790924,0.0105868157750264,606.0508992,5,0.957129083149081,0.9,16.8787494405856,0.242487292902826
"RU-Fyo","PAR_F_sum","Spring",-0.00260302728406325,0.993506556806845,597.192307200001,21,-0.00189179624424578,0.061038961038961,42.4571596479414,0.315665256160904
"SE-Deg","PAR_F_sum","Spring",0.0884401224550946,0.236449452649799,623.453090399998,20,0.277355207174914,0.290225563909774,13.4432125668932,0.0722096165780585
"SE-Htm","PAR_F_sum","Spring",0.209310029930852,0.600150114296338,632.343585599999,6,0.2733768548753,0.6,43.077754003597,0.368240363788089
"SE-Nor","PAR_F_sum","Spring",-0.378357788057865,0.205449131464279,650.656843199999,7,-0.545377019356309,-0.5,30.4435204561995,0.260054132199731
"SE-Ros","PAR_F_sum","Spring",-0.452061652054177,0.177827479009141,619.744715999999,6,-0.632433676256161,-0.6,17.8054247532898,0.276846039358266
"SE-Svb","PAR_F_sum","Spring",-0.240817545317065,0.396584595874615,599.704711199999,6,-0.428503534836574,-0.428571428571429,26.551882422841,0.253893249877015
"US-Bar","PAR_F_sum","Spring",0.358674269363517,0.178846205965895,773.580887999998,13,0.397309174730804,0.456043956043956,38.6322363036189,0.249786424356913
"US-Blo","PAR_F_sum","Spring",0.178609018697808,0.601962374886902,982.485460800001,8,0.219207756658314,0.30952380952381,73.279142486996,0.324547632397639
"US-Dk2","PAR_F_sum","Spring",0.379311335252942,0.146644137163973,861.683961599999,7,0.609011273004026,0.785714285714285,29.0929089327519,0.220926162475914
"US-Dk3","PAR_F_sum","Spring",1.09801403705412,0.192419244165197,872.032521599999,6,0.616487124360442,0.257142857142857,87.4064696679258,0.701180751196822
"US-Fmf","PAR_F_sum","Spring",-0.000677842111362539,0.997471822841077,1109.6294544,5,-0.00198562700215532,-0.3,20.2157258766274,0.197092179720752
"US-Fuf","PAR_F_sum","Spring",0.189383172794199,0.694893145450117,1129.55364,5,0.242014059178263,0.6,42.4392289707007,0.438363106582964
"US-GLE","PAR_F_sum","Spring",0.615270416141336,0.0531779602238952,900.9315072,8,0.700093915844966,0.476190476190476,26.5880271040785,0.25619060520973
"US-Ha1","PAR_F_sum","Spring",0.475982700662745,0.211451682526184,725.603486399999,21,0.284422943069363,0.177922077922078,67.1769774399157,0.368071315570401
"US-Ho1","PAR_F_sum","Spring",-0.709982581766594,0.652398772438913,711.9181584,7,-0.209308653030019,-0.0714285714285714,131.579466037571,1.48336347917264
"US-IB2","PAR_F_sum","Spring",0.265972997456726,0.491268457466848,752.502268800002,7,0.315070323993471,0.214285714285714,35.3600960831694,0.358296467524973
"US-KFS","PAR_F_sum","Spring",1.14684245508494,0.00166568752076966,820.683057599999,9,0.881728467420657,0.683333333333333,31.8399292287719,0.23192014236782
"US-Los","PAR_F_sum","Spring",-0.0888017232838263,0.690996679948731,743.020084799999,7,-0.185176462855432,-0.321428571428571,19.3743218491831,0.210753064950835
"US-Me2","PAR_F_sum","Spring",0.872225801761437,0.18260899593884,874.330416000001,12,0.412548828179204,0.440559440559441,83.4947667374884,0.609033516597837
"US-Me3","PAR_F_sum","Spring",0.100664419924733,0.735660059369854,892.012413599999,6,0.178110032856657,0.371428571428571,28.4464523294851,0.278072078177796
"US-MMS","PAR_F_sum","Spring",0.580356786043173,0.0380179185702836,766.29888,19,0.478945668077356,0.156140350877193,52.1815419822087,0.257989465042392
"US-Mpj","PAR_F_sum","Spring",-0.328412300459501,0.483775801749088,1145.7754128,9,-0.269118585315921,-0.0666666666666667,54.428526704824,0.444223229482118
"US-NR1","PAR_F_sum","Spring",0.143400419659316,0.639496518061429,898.449969599998,15,0.13184922328946,0.128571428571429,36.4245483942667,0.299015043309928
"US-Oho","PAR_F_sum","Spring",0.351902318740353,0.224258940427606,779.5412784,10,0.422155731893293,0.36969696969697,47.9984339752314,0.267167377504912
"US-PFa","PAR_F_sum","Spring",0.00662181651272426,0.975957183873364,678.6968832,18,0.00765290078322665,-0.0608875128998968,46.8812393089117,0.216310873087419
"US-Prr","PAR_F_sum","Spring",-0.494027402797011,0.10628715141889,700.5092544,6,-0.720466616530139,-0.6,17.6998827063666,0.237764574013391
"US-Seg","PAR_F_sum","Spring",-0.250882742484336,0.605569440007731,1117.7281152,11,-0.175584757967133,-0.218181818181818,49.1447442328457,0.468881070610515
"US-Ses","PAR_F_sum","Spring",0.123786942067363,0.701151192857376,1146.3986592,11,0.130945980004375,0.136363636363636,37.7458374369945,0.312396188612999
"US-SRC","PAR_F_sum","Spring",-0.865150372740913,0.34551917479722,1227.102156,6,-0.471192254470556,-0.542857142857143,36.6434409531953,0.809742770878073
"US-SRG","PAR_F_sum","Spring",-0.133893933146378,0.689486901522008,1219.5143784,10,-0.144956519658027,-0.393939393939394,32.1599516011114,0.323122164658674
"US-SRM","PAR_F_sum","Spring",0.117450276831581,0.639232450630215,1200.2148864,11,0.159608828689783,0.190909090909091,29.5450967166976,0.242143255390368
"US-Syv","PAR_F_sum","Spring",0.13219023428939,0.569181198914361,812.471558400001,6,0.29584361843393,0.6,22.8826619469774,0.21341160298782
"US-Ton","PAR_F_sum","Spring",-0.351789951880504,0.235640568328202,981.783633600002,13,-0.353798529406153,-0.423076923076923,59.425189838305,0.280409068461603
"US-Tw1","PAR_F_sum","Spring",-0.496225796599181,0.061430734429743,1059.591132,6,-0.790157479755359,-0.828571428571429,25.1054979042044,0.192454491837451
"US-Uaf","PAR_F_sum","Spring",-0.166595479574726,0.46416734988011,658.772567999999,13,-0.222904753688004,-0.0824175824175824,27.1935035454613,0.219675175885337
"US-UMB","PAR_F_sum","Spring",0.961691374689214,0.00828465074279139,789.571756800001,11,0.746713415102098,0.654545454545455,36.2785996539247,0.285546890041389
"US-UMd","PAR_F_sum","Spring",0.682054739306374,0.0550666148590244,796.3769664,10,0.621552369723874,0.575757575757576,39.1813366119653,0.30392392946081
"US-Var","PAR_F_sum","Spring",-0.867236457595927,0.0605083134235002,1014.7627728,14,-0.513259130345272,-0.424175824175824,108.035677330023,0.418615956413179
"US-Vcp","PAR_F_sum","Spring",-0.162667102891241,0.498946932471125,1014.8791968,11,-0.228612925727169,-0.263636363636364,44.8418902345372,0.230898660903104
"US-WCr","PAR_F_sum","Spring",0.773164721705987,0.0660457503136787,734.5758456,12,0.546402007019777,0.496503496503497,35.3583318170962,0.374762828587402
"US-Whs","PAR_F_sum","Spring",-0.190146044226207,0.470066882905458,1253.0698704,7,-0.329794866014028,-0.75,24.8885057825489,0.243419072441635
"US-Wjs","PAR_F_sum","Spring",-0.676943680248989,0.162630001081215,1147.8498336,10,-0.477684879716679,-0.648484848484848,57.1043761456597,0.440172862374438
"US-Wkg","PAR_F_sum","Spring",-0.221568066212485,0.495514440333889,1218.3073488,10,-0.244766481686192,-0.0181818181818182,30.3033938456702,0.310309305542996
"AT-Neu","PAR_F_sum","Summer",0.0278106834266904,0.983446411531983,824.043239999998,11,0.00711042765997946,0.0909090909090909,135.573110458489,1.3037181314959
"BE-Bra","PAR_F_sum","Summer",-0.20832361549156,0.566459038892246,797.131324800001,20,-0.136367345410492,-0.0721804511278195,81.1328839718043,0.356710394995678
"BE-Dor","PAR_F_sum","Summer",-0.064165395222673,0.8700519372965,798.2294256,9,-0.0640062205003407,0.05,52.3457570962498,0.378127475329811
"BE-Vie","PAR_F_sum","Summer",0.0620958373594177,0.803897260178955,781.313126400001,23,0.0547922323861803,0.133399209486166,74.451514077388,0.246934032057189
"CA-Ca1","PAR_F_sum","Summer",-0.278269321589885,0.169565063552815,904.854585600001,7,-0.582934433652191,-0.678571428571428,27.0658505510294,0.173457965512201
"CA-Ca2","PAR_F_sum","Summer",1.56856729922962,0.161871305273619,943.951233599999,6,0.650509608081317,0.771428571428571,154.762391390967,0.915684988241181
"CA-Ca3","PAR_F_sum","Summer",-1.02158538667581,0.109486023493849,1008.8674416,9,-0.569458139227565,-0.416666666666667,95.8242010266851,0.557373616400526
"CA-Cbo","PAR_F_sum","Summer",-1.65646379392836,0.184884139638347,923.587617599999,14,-0.376240514977923,-0.30989010989011,119.343613119087,1.17755585262373
"CA-Gro","PAR_F_sum","Summer",-0.634935752030486,0.185960127384143,866.0994552,10,-0.455411473370181,-0.284848484848485,67.2815014199789,0.438841773603644
"CA-Man","PAR_F_sum","Summer",-0.11436615569451,0.693728524255311,917.395156800002,11,-0.134338487325594,-0.154545454545455,29.2154725366988,0.281203811504192
"CA-Oas","PAR_F_sum","Summer",0.51655229552305,0.329850738835955,920.3766264,14,0.281341860887542,0.375824175824176,83.8143670193619,0.50860777946778
"CA-Obs","PAR_F_sum","Summer",-0.116024462295998,0.51339176042854,882.021527999999,11,-0.221172697343058,-0.381818181818182,22.7378028100801,0.170532014354091
"CA-Qfo","PAR_F_sum","Summer",0.1253359275645,0.53750774260022,816.880420800001,7,0.283709226219299,0.5,21.5156685630146,0.189450226083167
"CA-TP1","PAR_F_sum","Summer",0.209410967767552,0.635247500556525,1109.6488944,7,0.220153063606289,0.571428571428571,58.1226144195825,0.414955505281475
"CA-TP3","PAR_F_sum","Summer",-0.0775427714322898,0.950831839006591,1089.3177216,7,-0.0289745984586434,-0.107142857142857,83.6957536957216,1.19634520454969
"CA-TP4","PAR_F_sum","Summer",-0.403827276584482,0.368188079186077,1019.0724048,15,-0.25033278836519,-0.289285714285714,89.2172138879472,0.433164947416391
"CA-WP1","PAR_F_sum","Summer",0.0659773072587937,0.902564959502468,910.005062400002,6,0.0650484401438597,-0.0857142857142857,35.6144514352255,0.506065743220478
"CH-Aws","PAR_F_sum","Summer",0.49620094125607,0.577635112646539,931.377722399999,6,0.289679318754473,0.314285714285714,65.7478382104773,0.819743902909537
"CH-Cha","PAR_F_sum","Summer",-0.315474127496386,0.71312171523684,919.085724000001,14,-0.108048373876457,-0.0637362637362637,153.829569156132,0.837924523118552
"CH-Dav","PAR_F_sum","Summer",0.585117277832125,0.118766846430709,889.1315136,23,0.334478689111764,0.326086956521739,72.7062361651503,0.359750683233533
"CH-Fru","PAR_F_sum","Summer",-0.051187481450616,0.859769734431291,906.3678816,15,-0.0499178060298275,0.0357142857142857,56.8301609932918,0.284050028005652
"CH-Lae","PAR_F_sum","Summer",-0.0933746975009399,0.838530192449164,927.680450399999,16,-0.0553984411245338,-0.00588235294117647,100.482674359607,0.449780061047197
"CH-Oe1","PAR_F_sum","Summer",-1.93705547621434,0.0178881170286212,895.9195944,6,-0.888712822725314,-0.771428571428571,59.9140289823453,0.499638786255015
"CZ-BK1","PAR_F_sum","Summer",0.013411336789702,0.968609892189172,799.478467199998,17,0.0103309544502584,0.0735294117647059,73.5819175432312,0.335168206514464
"CZ-Lnz","PAR_F_sum","Summer",-1.20574163041352,0.637703959350534,985.790196,6,-0.246524834457527,-0.0857142857142857,120.022892838704,2.37000096825366
"CZ-RAJ","PAR_F_sum","Summer",-0.393991744106046,0.687659277412827,920.3104656,9,-0.156477645744554,-0.15,115.022276957225,0.939945596247837
"CZ-Stn","PAR_F_sum","Summer",0.337386829757925,0.373655183008576,919.308571199999,11,0.297870941431835,0.245454545454545,53.7619225374051,0.360415085785766
"CZ-wet","PAR_F_sum","Summer",0.0140298325563487,0.982940031891284,877.700188799999,14,0.00630251222506031,-0.010989010989011,89.2341710110141,0.642598255821522
"DE-Gri","PAR_F_sum","Summer",0.25139461184916,0.738002414836001,856.7149248,17,0.0876479224228773,0.183823529411765,155.954107078845,0.737724334810856
"DE-Hai","PAR_F_sum","Summer",-0.616645589911394,0.182310500456418,846.038822400001,21,-0.302683485466621,-0.174025974025974,108.718506921318,0.445455712003331
"DE-HoH","PAR_F_sum","Summer",-0.788967190844949,0.132139056740966,943.2985248,6,-0.686346924877953,-0.828571428571429,40.6849469363068,0.418006940740309
"DE-Hte","PAR_F_sum","Summer",0.250169279229746,0.431103159828128,856.844006400001,7,0.357510280796342,0.142857142857143,42.0854316906546,0.292257116413565
"DE-Hzd","PAR_F_sum","Summer",-1.71641149496058,0.179846758474595,828.883173599998,8,-0.526732998064227,-0.30952380952381,137.274796349439,1.1308107317525
"DE-Lnf","PAR_F_sum","Summer",0.664117878602372,0.387266836963559,809.824262400002,7,0.389871432984971,0.285714285714286,94.6070809056054,0.701514657497265
"DE-Obe","PAR_F_sum","Summer",-1.18826501429026,0.121720849357328,818.7273936,13,-0.451206260455056,-0.351648351648352,101.871716801619,0.708616069870278
"DE-RuR","PAR_F_sum","Summer",-0.423111620401374,0.420342814951948,866.908396800001,9,-0.307819676023521,-0.433333333333333,59.4249937790832,0.494302850215306
"DE-RuW","PAR_F_sum","Summer",-0.287530736689271,0.574716889753739,865.5212664,8,-0.235365554865719,-0.285714285714286,78.6129750894955,0.484719419773422
"DE-Tha","PAR_F_sum","Summer",-0.197663010108697,0.643894572337468,849.1125888,24,-0.0994321392162551,-0.135652173913043,94.1258851161335,0.421725359759561
"DK-Sor","PAR_F_sum","Summer",-0.200812955332281,0.455438942215454,831.274488,24,-0.159905712822727,-0.0495652173913043,89.387362628054,0.264296716046174
"ES-Abr","PAR_F_sum","Summer",-0.306994157880256,0.680277370348803,1231.8962544,5,-0.253863323013709,0.3,37.4392638702397,0.675310988878602
"ES-Agu","PAR_F_sum","Summer",0.00605415738902523,0.976434169466259,1110.6184752,9,0.0115691403279316,-0.05,52.9393246709423,0.197776429469073
"ES-LJu","PAR_F_sum","Summer",-0.143074049400389,0.117329768622999,1139.0920272,14,-0.43791349544938,-0.397802197802198,18.627391378958,0.0847910231355528
"ES-LM1","PAR_F_sum","Summer",0.504391483818882,0.704892642397971,1242.7327584,7,0.176572223820254,0.214285714285714,52.1841848061251,1.25742592012165
"ES-LM2","PAR_F_sum","Summer",0.0335590582201333,0.976845802802427,1230.178752,7,0.0136402168488125,0.214285714285714,39.709477544181,1.10017831994704
"FI-Hyy","PAR_F_sum","Summer",-0.209441476211818,0.150161846100706,762.331780799999,24,-0.3029441681054,-0.200869565217391,49.2246224545845,0.140470600542493
"FI-Let","PAR_F_sum","Summer",0.371286118046038,0.719930921726316,809.833766399998,11,0.122409750549356,-0.172727272727273,137.385154871129,1.00344380065204
"FI-Sod","PAR_F_sum","Summer",0.291687192142159,0.475596963957514,714.616171200001,13,0.217379668317192,0.291208791208791,55.4246513432699,0.39490322528946
"FI-Var","PAR_F_sum","Summer",0.615153535507127,0.0130339369906134,597.794040000001,5,0.950722105273517,0.9,10.2810172707929,0.115822538873238
"FR-Bil","PAR_F_sum","Summer",-1.13233755480127,0.258609204793631,1036.8370224,6,-0.549597064867813,-0.6,53.406442817852,0.86062014858358
"FR-FBn","PAR_F_sum","Summer",-2.15339453312744,0.120018240709504,1200.107556,12,-0.473447860897398,-0.111888111888112,87.6496627903579,1.2668917980133
"FR-Fon","PAR_F_sum","Summer",0.101655432436162,0.720905636251586,912.117520799998,14,0.105004062411127,0.116483516483516,65.0899236586692,0.27792418260979
"FR-Hes","PAR_F_sum","Summer",0.298901145272899,0.736773257345135,951.8239152,7,0.156980401299166,-0.0357142857142857,85.8603424790597,0.840967047574433
"FR-Pue","PAR_F_sum","Summer",-0.426697421988417,0.520862882534462,1088.4577608,14,-0.187537774872737,-0.173626373626374,95.0324546151088,0.645157785672912
"IL-Yat","PAR_F_sum","Summer",0.378692419881329,0.265249889871557,1337.2917264,19,0.269103058448764,0.187719298245614,23.4363476971145,0.328715388311152
"IT-Col","PAR_F_sum","Summer",-0.323704182944964,0.519806977853668,1121.7713328,14,-0.188004515442175,-0.349450549450549,101.47325806613,0.488174692103712
"IT-Cpz","PAR_F_sum","Summer",0.472678473066721,0.694816559943301,1122.0540984,8,0.165776701386255,0,117.969104546079,1.14793037586992
"IT-Lav","PAR_F_sum","Summer",0.698727175058008,0.112464432828686,985.376210400001,18,0.387142485899507,0.234262125902993,81.0165409217845,0.416022771584817
"IT-Lsn","PAR_F_sum","Summer",-1.78853158632876,0.126250636736356,1062.5068512,5,-0.771842704440136,-0.5,42.7193460062581,0.85062265652595
"IT-MBo","PAR_F_sum","Summer",0.269500814393318,0.426943722531446,975.553502399999,18,0.199687850130455,-0.0856553147574819,59.4536274315078,0.330607182600073
"IT-Noe","PAR_F_sum","Summer",-0.725557102021274,0.354123872518778,1167.9017184,10,-0.328458540502525,-0.321212121212121,63.1860690599223,0.737660388417899
"IT-Ren","PAR_F_sum","Summer",0.339951994630028,0.337193809068276,946.764417600001,19,0.232940832461061,0.171929824561404,83.4757883809672,0.344217590385002
"IT-Ro1","PAR_F_sum","Summer",-0.434475309858103,0.697282588835154,1084.4482608,7,-0.181279142712389,-0.321428571428571,130.358155678866,1.05408699673967
"IT-Ro2","PAR_F_sum","Summer",-0.450934453467535,0.596582596968144,1148.91588,10,-0.19126394617907,-0.2,156.960349626749,0.81816842396611
"IT-SR2","PAR_F_sum","Summer",-1.23693941641991,0.152985975513017,1149.2197488,8,-0.555372901915466,-0.357142857142857,61.5450620975352,0.756141972978629
"IT-SRo","PAR_F_sum","Summer",0.459482124165861,0.633670398179005,1128.9648888,12,0.153586941593063,-0.0769230769230769,159.855573851032,0.934825759344669
"IT-Tor","PAR_F_sum","Summer",-0.756973245193025,0.185387345555014,1003.1551272,12,-0.410178860595093,-0.195804195804196,60.3780584094791,0.532236338122657
"NL-Hor","PAR_F_sum","Summer",1.35141905473338,0.136418457671766,808.032974399998,7,0.621302661254461,0.392857142857143,71.6938241575185,0.762219396861696
"NL-Loo","PAR_F_sum","Summer",-0.0934008693183135,0.647498602254059,786.621455999999,21,-0.105985937719639,-0.109090909090909,48.1274937186425,0.201035543721622
"RU-Fy2","PAR_F_sum","Summer",-4.09896444437324,0.162033525401836,812.119176,5,-0.729295354273834,-0.6,77.4934742767141,2.22020214864986
"RU-Fyo","PAR_F_sum","Summer",-0.215999828451728,0.614185582451808,815.102524799998,22,-0.113766911168947,0.00734048560135517,102.66627524527,0.421787376374755
"SE-Deg","PAR_F_sum","Summer",0.119496959598981,0.441956732034451,846.63036,20,0.182215493362819,0.245112781954887,39.6934626479058,0.151985817639371
"SE-Htm","PAR_F_sum","Summer",0.0605740862767938,0.963230519367215,831.839479199999,6,0.0245178998824464,-0.0857142857142857,180.150881386641,1.23493197741828
"SE-Nor","PAR_F_sum","Summer",0.920114846132474,0.471855322933123,872.846495999998,7,0.328543640071342,0.178571428571429,81.6955815021621,1.18293472217292
"SE-Ros","PAR_F_sum","Summer",-0.61037527912098,0.541365457308398,844.557645600001,6,-0.316305014015311,-0.0285714285714286,38.2291234625198,0.915314472264055
"SE-Svb","PAR_F_sum","Summer",-0.631663236921104,0.199106553381614,832.483720799999,6,-0.609346326324177,-0.828571428571429,24.4558117416619,0.410971893664461
"US-Bar","PAR_F_sum","Summer",-0.0260944564142699,0.955440297001215,916.5952008,12,-0.0181147232393649,0.034965034965035,66.1451017162195,0.455454800636554
"US-Blo","PAR_F_sum","Summer",1.09763671539321,0.668131593329354,1328.1541488,7,0.199428673563355,0.428571428571428,167.390830822804,2.41197749732324
"US-Dk2","PAR_F_sum","Summer",-0.431129106069448,0.125338657675941,953.615851200002,7,-0.635160844131403,-0.285714285714286,33.2091133025962,0.234460444917897
"US-Dk3","PAR_F_sum","Summer",1.45891303487179,0.0074367714574637,974.404879200001,6,0.928736513735952,0.885714285714286,27.8261190636806,0.291190278628178
"US-Fmf","PAR_F_sum","Summer",1.50136315100513,0.110191002361022,1110.3252768,5,0.792080299392728,0.9,39.8542070977698,0.66800923550137
"US-Fuf","PAR_F_sum","Summer",0.277026583324866,0.800895828763199,1124.74764,5,0.157023732920176,0.1,67.5304524923247,1.00594521303285
"US-GLE","PAR_F_sum","Summer",0.331067044922872,0.824418859232637,1074.4758216,10,0.0807909390129778,0.103030303030303,99.2900914275007,1.44406352640492
"US-Ha1","PAR_F_sum","Summer",0.0557402028026249,0.893388218214288,910.0187568,20,0.0320216902259147,-0.109774436090226,89.0360876207254,0.410076861969924
"US-Ho1","PAR_F_sum","Summer",-0.0793273946563391,0.925016335318576,897.800630400001,6,-0.0500308536359799,0.0285714285714286,29.1186264670126,0.791791914737973
"US-IB2","PAR_F_sum","Summer",-0.260605867489323,0.75178888431165,974.1635856,7,-0.147818033644933,-0.5,71.5180518678645,0.779784248489051
"US-KFS","PAR_F_sum","Summer",-0.0206678213243973,0.985155642722155,1058.6322432,9,-0.00728702928744444,0.0833333333333333,144.996495566758,1.07197247059616
"US-Los","PAR_F_sum","Summer",-0.0217199133756436,0.943106008268029,949.066027200001,7,-0.0335321761850995,0.107142857142857,36.9138743326844,0.289512319022844
"US-Me2","PAR_F_sum","Summer",-0.948722807741349,0.438884227739294,1205.8114464,13,-0.235363259126027,-0.203296703296703,81.6069266018319,1.18121580971222
"US-Me3","PAR_F_sum","Summer",-0.737246806192811,0.503394143882637,1194.4472544,6,-0.344725839745253,-0.6,30.3291035986736,1.00377751325145
"US-MMS","PAR_F_sum","Summer",-0.771861872131566,0.0245483545891869,975.4884432,19,-0.513444485046288,-0.519298245614035,60.4762914034806,0.312875157843469
"US-Mpj","PAR_F_sum","Summer",-0.526667367184144,0.544991402848719,1211.6207016,10,-0.218083431859441,-0.309090909090909,64.6237708150183,0.833273306027268
"US-NR1","PAR_F_sum","Summer",-0.0503672252706384,0.71757160304385,993.675859200001,15,-0.101996649179288,-0.314285714285714,20.3724609647603,0.136244682516936
"US-Oho","PAR_F_sum","Summer",-0.813217497940976,0.116114950564556,998.9998272,10,-0.52872663685842,-0.709090909090909,49.8635671078308,0.461563963618992
"US-PFa","PAR_F_sum","Summer",0.512526988419037,0.501734426924626,873.522532799998,17,0.174991203973647,0.156862745098039,82.7648719842317,0.744563063292877
"US-Prr","PAR_F_sum","Summer",-0.381937461178413,0.0320677645388736,757.0778832,5,-0.909815375773229,-0.5,11.5117527390292,0.100586639778221
"US-Seg","PAR_F_sum","Summer",-0.0992168217194738,0.877167987244095,1175.385384,11,-0.0529307924906399,-0.0272727272727273,44.8648057594081,0.623945175928566
"US-Ses","PAR_F_sum","Summer",0.0956620833796837,0.848809134271025,1198.2257856,11,0.0652619379018762,0.136363636363636,37.1958378228558,0.487564170369005
"US-SRC","PAR_F_sum","Summer",-0.535789509013387,0.748238578298538,1185.1370064,5,-0.199055414524773,-0.2,46.1030658062374,1.52293176482182
"US-SRG","PAR_F_sum","Summer",0.0224199863667189,0.981961273422974,1133.1637344,10,0.00824683585354512,-0.187878787878788,77.2741253413224,0.961143496226175
"US-SRM","PAR_F_sum","Summer",0.012565303799218,0.973185805517483,1155.1923216,11,0.0115188714962853,0.163636363636364,47.7762223910387,0.363590888387373
"US-Syv","PAR_F_sum","Summer",-0.726935259832842,0.150461920097796,1053.845856,6,-0.663899317477149,-0.314285714285714,59.1936313679128,0.409413101139756
"US-Ton","PAR_F_sum","Summer",1.00588304156848,0.25018857084465,1282.1839056,13,0.343718056567859,0.351648351648352,49.0207684152746,0.828606051088512
"US-Tw1","PAR_F_sum","Summer",-1.14792347358441,0.57182220014113,1345.534848,6,-0.293915273240722,-0.428571428571429,81.0575743802069,1.86656068767725
"US-Uaf","PAR_F_sum","Summer",0.461394275940639,0.381464521771816,779.412348,12,0.278093402207556,0.412587412587413,66.1829847939554,0.503968415097505
"US-UMB","PAR_F_sum","Summer",0.175457571715131,0.707447549955244,963.658166400002,11,0.128076651540512,0.0454545454545455,54.7344734864258,0.452886477995904
"US-UMd","PAR_F_sum","Summer",0.383337794359994,0.385751726984531,969.7664304,10,0.308528686858483,0.2,44.345040957874,0.417849419528058
"US-Var","PAR_F_sum","Summer",-0.0376318476696642,0.832185211813128,1320.3163512,14,-0.0623951578911213,-0.257142857142857,18.1188493675335,0.173766875881481
"US-Vcp","PAR_F_sum","Summer",0.254522948616555,0.689589193972398,1060.3141272,10,0.144906682378854,0.0909090909090909,60.4464198499515,0.614448290464842
"US-WCr","PAR_F_sum","Summer",0.61377361406408,0.51245270771297,934.631870399999,11,0.221653618804266,-0.0181818181818182,103.873665697028,0.900062425167395
"US-Whs","PAR_F_sum","Summer",-0.378945722331681,0.503631907531171,1157.2298928,7,-0.306588576605527,-0.464285714285714,26.4097118771395,0.52613956585842
"US-Wjs","PAR_F_sum","Summer",-0.641178453820015,0.615526642608848,1163.5640064,10,-0.181633820252478,-0.333333333333333,91.9159412176445,1.22730499538187
"US-Wkg","PAR_F_sum","Summer",0.235070800450838,0.715594795573602,1177.192548,10,0.132305562081411,0.127272727272727,49.1108907004414,0.622645448244473
"AT-Neu","PAR_F_sum","Fall",0.307907903389156,0.85063404597122,384.932736,11,0.0644664589360147,0.0181818181818182,89.6518110345986,1.58877149109995
"BE-Bra","PAR_F_sum","Fall",0.641899303112698,0.18573903488807,319.6694376,20,0.308481559403999,0.210526315789474,43.6818794211258,0.466538114839057
"BE-Dor","PAR_F_sum","Fall",0.428041014947106,0.650053515019446,326.9062368,9,0.176280916750213,0.1,52.821868991556,0.903391820763662
"BE-Vie","PAR_F_sum","Fall",0.35432998693329,0.10555189373985,315.2322576,23,0.346258122843154,0.1699604743083,35.2804045963128,0.209491116698605
"CA-Ca1","PAR_F_sum","Fall",-0.440330209999382,0.164501971475306,288.6430896,7,-0.588535944051345,0.107142857142857,16.9506482814361,0.270511020465543
"CA-Ca2","PAR_F_sum","Fall",-1.424514554995,0.253729661316879,320.8565088,6,-0.55427522747789,-0.485714285714286,57.8659091276136,1.06956892130439
"CA-Ca3","PAR_F_sum","Fall",-0.793996157008608,0.113465436141648,364.6398384,9,-0.564309594813549,-0.533333333333333,27.6040975677842,0.439038189149504
